eFUA_ID,GC_POP_TOT_2025,GH_BUS_TOT_2020,GH_POP_TOT_2020,SC_SEC_GDP_2020,HZ_CON_TOT_2020,SC_SEC_SET_2020,SC_SEC_SYT_2020,EM_CO2_PEC_2020,EM_GHG_PEC_2020,EM_NOX_PEC_2020,EM_PM2_PEC_2020,EX_010_SHP_2020,EX_100_SHP_2020,EX_CF2_SHP_2020,EX_CF1_SHP_2020,IN_CIS_ALL_2020,GR_SHB_GRN_2020,HL_SHP_HOS_2025,IN_ROA_DEN_2024,total_area_km2,total_population,total_buildup_m2,total_gdp_ppp,n_urban_centers,area_distortion,pop_distortion,gdp_per_capita,buildup_per_capita,population_density,geom
9395,55390.8176,1145586,55728.72007,49733449.39,0,14.823,7.913,0.18381726922328,0.26478798579592,7.156314830469e-4,3.415872586718e-4,0.044364416,0.193800216,10.79109411,29.96715898,0.027908578,0.0828397,0,0.001978372,11,55728.72007,1145586,49733449.39,1,0.1864406779661017,0.6526463695087745,892.420449052671,20.55647426607047,5066.24727909091,"list(list(c(10581000, 10582000, 10582000, 10583000, 10583000, 10584000, 10584000, 10582000, 10582000, 10581000, 10581000, 10580000, 10580000, 10579000, 10579000, 10581000, 10581000, 2554000, 2554000, 2553000, 2553000, 2551000, 2551000, 2549000, 2549000, 2552000, 2552000, 2553000, 2553000, 2554000, 2554000, 2555000, 2555000, 2554000)))"
9396,192677.5245,3376183,198099.4239,46061380.86,1,11.948,5.546,0.0280270227429974,0.0550813532729309,1.388987847732e-4,1.901363640866e-4,0,0,0,0,0.027758798999999997,0.049760336,0,0.016128134,21,198099.4239,3376183,46061380.86,1,0.375,0.8764045291173714,232.51648062970466,17.04287137000604,9433.3059,"list(list(c(7732000, 7733000, 7733000, 7734000, 7734000, 7735000, 7735000, 7731000, 7731000, 7730000, 7730000, 7732000, 7732000, 1673000, 1673000, 1672000, 1672000, 1669000, 1669000, 1668000, 1668000, 1669000, 1669000, 1674000, 1674000, 1673000)))"
9397,224157.3365,9769432,233785.2992,72194529.91,0,14.689,7.842,0.231808935530365,0.489871554027551,6.261959026848e-4,5.783632425892e-4,60.33540538,0,0,0,0.021942477,0.042448732,0,0.006125843,42,233785.2992,9769432,72194529.91,1,0.16470588235294117,0.8372267496636775,308.80697014331344,41.78805097425048,5566.316647619048,"list(list(c(10585000, 10586000, 10586000, 10589000, 10589000, 10590000, 10590000, 10591000, 10591000, 10592000, 10592000, 10591000, 10591000, 10586000, 10586000, 10584000, 10584000, 10583000, 10583000, 10582000, 10582000, 10583000, 10583000, 10585000, 10585000, 4050000, 4050000, 4049000, 4049000, 4048000, 4048000, 4047000, 4047000, 4046000, 4046000, 4045000, 4045000, 4044000, 4044000, 4045000, 4045000, 4048000, 4048000, 4051000, 4051000, 4052000, 4052000, 4053000, 4053000, 4050000)))"
9399,93245.99716,5304403,99811.6982,34195647.31,1,13.487,7.2,0.515493881580906,0.931938117900893,0.0026065466509816,0.0010880763847779,81.8385313,0,0,0,0.019006198,0.05022242799999999,31.426617610000005,0.004606546,28,99811.6982,5304403,34195647.31,1,0.11814345991561181,0.5486250486908021,342.6015980760059,53.144101299340484,3564.7035071428572,"list(list(c(10585000, 10584000, 10584000, 10582000, 10582000, 10580000, 10580000, 10581000, 10581000, 10582000, 10582000, 10581000, 10581000, 10582000, 10582000, 10585000, 10585000, 4005000, 4005000, 4004000, 4004000, 4003000, 4003000, 4004000, 4004000, 4005000, 4005000, 4009000, 4009000, 4011000, 4011000, 4012000, 4012000, 4005000)))"
9401,1110570.1436,27493129,1074108.1212,147504549.1,8,29.040619140784802,15.50282798765638,2.1036155608391107,2.643886132303222,0.005191181566113999,0.002018758542254,0.636745939,1.431188319,29.511852800000003,130.51423821,0.189024728,0.09690670500000001,128.02904946,0.01310157,152,1074108.1212,27493129,147504549.1,2,0.24836601307189543,0.892022090541825,137.32746842581085,25.596239761491155,7066.5007973684205,"list(list(c(10592000, 10593000, 10593000, 10594000, 10594000, 10593000, 10593000, 10592000, 10592000, 10591000, 10591000, 10590000, 10590000, 10586000, 10586000, 10585000, 10585000, 10583000, 10583000, 10581000, 10581000, 10582000, 10582000, 10585000, 10585000, 10588000, 10588000, 10590000, 10590000, 10591000, 10591000, 10592000, 10592000, 2612000, 2612000, 2610000, 2610000, 2609000, 2609000, 2607000, 2607000, 2605000, 2605000, 2603000, 2603000, 2604000, 2604000, 2605000, 2605000, 2606000, 2606000, 
2605000, 2605000, 2609000, 2609000, 2611000, 2611000, 2610000, 2610000, 2611000, 2611000, 2612000, 2612000, 2613000, 2613000, 2612000)))"
9401,1110570.1436,27493129,1074108.1212,147504549.1,8,29.040619140784802,15.50282798765638,2.1036155608391107,2.643886132303222,0.005191181566113999,0.002018758542254,0.636745939,1.431188319,29.511852800000003,130.51423821,0.189024728,0.09690670500000001,128.02904946,0.01310157,152,1074108.1212,27493129,147504549.1,2,0.24836601307189543,0.892022090541825,137.32746842581085,25.596239761491155,7066.5007973684205,"list(list(c(10597000, 10599000, 10599000, 10600000, 10600000, 10599000, 10599000, 10598000, 10598000, 10597000, 10597000, 10599000, 10599000, 10598000, 10598000, 10596000, 10596000, 10593000, 10593000, 10594000, 10594000, 10593000, 10593000, 10592000, 10592000, 10591000, 10591000, 10592000, 10592000, 10593000, 10593000, 10595000, 10595000, 10597000, 10597000, 2605000, 2605000, 2604000, 2604000, 2602000, 2602000, 2601000, 2601000, 2600000, 2600000, 2599000, 2599000, 2597000, 2597000, 2593000, 2593000, 
2592000, 2592000, 2594000, 2594000, 2596000, 2596000, 2597000, 2597000, 2600000, 2600000, 2601000, 2601000, 2604000, 2604000, 2605000, 2605000, 2606000, 2606000, 2605000)))"
9402,281321.9318,9286972,288099.2369,27202615.18,47,12.676,7.691,0.422410468001486,0.531214303823794,0.0013567815816418,0.0010453711937339,0.148300939,0.391978505,0,0,0.092347351,0.051394577,23.83023841,0.008914872,52,288099.2369,9286972,27202615.18,1,0.33766233766233766,0.7918758995054435,94.42099004740543,32.23532314743177,5540.369940384616,"list(list(c(7737000, 7738000, 7738000, 7740000, 7740000, 7741000, 7741000, 7740000, 7740000, 7739000, 7739000, 7738000, 7738000, 7737000, 7737000, 7736000, 7736000, 7734000, 7734000, 7733000, 7733000, 7732000, 7732000, 7731000, 7731000, 7735000, 7735000, 7736000, 7736000, 7737000, 7737000, 1356000, 1356000, 1355000, 1355000, 1352000, 1352000, 1350000, 1350000, 1348000, 1348000, 1347000, 1347000, 1348000, 1348000, 1349000, 1349000, 1350000, 1350000, 1351000, 1351000, 1352000, 1352000, 1354000, 1354000, 
1355000, 1355000, 1356000, 1356000, 1357000, 1357000, 1356000)))"
9403,91125.70616,2998146,92652.12824,51992279.9,1,14.600000000000001,7.795,0.04943561352336609,0.0877692080664935,1.44455300728e-4,1.502163029752e-4,35.12373111,41.08962365,0,0,0.014411161,0.042159388,0,0.004807474,13,92652.12824,2998146,51992279.9,1,0.65,1.0802273072512274,561.1558081571812,32.35917033911837,7127.0867876923085,"list(list(c(10583000, 10584000, 10584000, 10581000, 10581000, 10580000, 10580000, 10581000, 10581000, 10582000, 10582000, 10583000, 10583000, 2443000, 2443000, 2441000, 2441000, 2442000, 2442000, 2444000, 2444000, 2445000, 2445000, 2446000, 2446000, 2443000)))"
9404,54858.92788,792956,56371.99643,43456139.85,2,11.948,5.546,0.0254599873277363,0.0392370838608952,1.278278531069e-4,7.53669036766452e-5,0,0,0,0,0.007722445,0.054731915000000006,0,0.010894539999999998,5,56371.99643,792956,43456139.85,1,0.5555555555555556,0.7733532278090521,770.8816895275604,14.066487799215238,11274.399286,"list(list(c(7735000, 7733000, 7733000, 7734000, 7734000, 7735000, 7735000, 1891000, 1891000, 1893000, 1893000, 1894000, 1894000, 1891000)))"
9405,51152.3141,3092896,53817.47167,32436387.48,0,14.555000000000001,7.771,0.09959488938670899,0.221178655892438,2.286907703406e-4,3.07525999242e-4,23.85493733,29.71341134,0,0,0.016328695,0.050567494000000004,0,0.0029016530000000006,16,53817.47167,3092896,32436387.48,1,0.128,0.47817960319283,602.7110987096285,57.47010968789348,3363.591979375,"list(list(c(10584000, 10585000, 10585000, 10587000, 10587000, 10588000, 10588000, 10587000, 10587000, 10586000, 10586000, 10585000, 10585000, 10584000, 10584000, 10583000, 10583000, 10584000, 10584000, 3259000, 3259000, 3258000, 3258000, 3255000, 3255000, 3254000, 3254000, 3253000, 3253000, 3254000, 3254000, 3255000, 3255000, 3258000, 3258000, 3260000, 3260000, 3259000)))"
9406,406543.6341,8846422,423430.5917,44530440.13,63,12.676000000000002,7.691,0.137616353051044,0.232121297392315,7.509844542958001e-4,7.562945681753001e-4,0,0,0,0,0.118466293,0.056033954,57.87870464,0.01530252,51,423430.5917,8846422,44530440.13,1,0.4180327868852459,0.7058940037550866,105.16585481275231,20.892259967526574,8302.560621568628,"list(list(c(7739000, 7740000, 7740000, 7739000, 7739000, 7740000, 7740000, 7738000, 7738000, 7734000, 7734000, 7733000, 7733000, 7732000, 7732000, 7733000, 7733000, 7739000, 7739000, 1282000, 1282000, 1281000, 1281000, 1275000, 1275000, 1274000, 1274000, 1275000, 1275000, 1276000, 1276000, 1280000, 1280000, 1281000, 1281000, 1283000, 1283000, 1282000)))"
9408,118077.5267,3278458,124842.7932,20035676.07,5,11.305,5.839,0.0447647385081095,0.0731600148978403,2.36574064413e-4,1.886226635707e-4,0,0,0,0,0.047354143,0.053744779,0,0.008654119,18,124842.7932,3278458,20035676.07,1,0.6666666666666666,0.5338985006671341,160.4872460511401,26.260690873424,6935.710733333333,"list(list(c(7737000, 7738000, 7738000, 7739000, 7739000, 7736000, 7736000, 7735000, 7735000, 7734000, 7734000, 7737000, 7737000, 2852000, 2852000, 2850000, 2850000, 2848000, 2848000, 2849000, 2849000, 2850000, 2850000, 2853000, 2853000, 2852000)))"
9409,54529.53135,1030228,58527.84481,56205171.65,0,14.555,7.771,0.0649505249067448,0.118453310510512,2.0465132459399998e-4,1.620716080319e-4,0,0,0,0,0.031436871,0.089494753,0,0.002378909,10,58527.84481,1030228,56205171.65,1,0.20408163265306123,0.713393008779461,960.3150745164094,17.60235667902086,5852.784481000001,"list(list(c(10586000, 10587000, 10587000, 10588000, 10588000, 10587000, 10587000, 10585000, 10585000, 10584000, 10584000, 10585000, 10585000, 10586000, 10586000, 3185000, 3185000, 3184000, 3184000, 3182000, 3182000, 3183000, 3183000, 3184000, 3184000, 3186000, 3186000, 3187000, 3187000, 3185000)))"
9410,70197.06474,2212538,77021.03748,33965614.98,3,12.676,7.691,0.112766538316824,0.206454868504323,6.62205084945e-4,5.403445842677e-4,0,0,0,0,0.112840538,0.067343476,0,0.008291988,15,77021.03748,2212538,33965614.98,1,0.3333333333333333,0.5490048798776684,440.99139782192395,28.726411281781658,5134.735832,"list(list(c(7740000, 7742000, 7742000, 7741000, 7741000, 7737000, 7737000, 7736000, 7736000, 7739000, 7739000, 7740000, 7740000, 1415000, 1415000, 1414000, 1414000, 1412000, 1412000, 1414000, 1414000, 1415000, 1415000, 1416000, 1416000, 1415000)))"
9411,471953.4761,7451271,392608.4442,90362147.9,6,14.600000000000001,7.795,0.107474319497965,0.162962442594911,2.012769127088e-4,3.179046183948e-4,0,0,0,0,0.013813926000000002,0.046099518,0,0.004019723,35,392608.4442,7451271,90362147.9,1,0.2229299363057325,1.568170394653877,230.1584421703582,18.97888624169332,11217.38412,"list(list(c(10588000, 10589000, 10589000, 10591000, 10591000, 10590000, 10590000, 10589000, 10589000, 10588000, 10588000, 10585000, 10585000, 10583000, 10583000, 10585000, 10585000, 10587000, 10587000, 10588000, 10588000, 2398000, 2398000, 2397000, 2397000, 2394000, 2394000, 2393000, 2393000, 2392000, 2392000, 2393000, 2393000, 2394000, 2394000, 2397000, 2397000, 2398000, 2398000, 2399000, 2399000, 2398000)))"
9412,234591.2748,2639471,239620.2859,6225064.129,6,11.22,6.383,0.07729215623696899,0.17970950363051,4.999247346111e-4,7.488563951337e-4,1.784883318,2.846593822,0,0,0.008813433,0.148135744,18.12198863,0.001130296,50,239620.2859,2639471,6225064.129,1,1.25,0.48304962747146285,25.978869466827557,11.015223481961467,4792.405718,"list(list(c(7738000, 7742000, 7742000, 7743000, 7743000, 7742000, 7742000, 7741000, 7741000, 7740000, 7740000, 7739000, 7739000, 7737000, 7737000, 7738000, 7738000, 7739000, 7739000, 7738000, 7738000, 7737000, 7737000, 7735000, 7735000, 7738000, 7738000, 3331000, 3331000, 3323000, 3323000, 3317000, 3317000, 3319000, 3319000, 3321000, 3321000, 3322000, 3322000, 3323000, 3323000, 3326000, 3326000, 3327000, 3327000, 3329000, 3329000, 3330000, 3330000, 3331000, 3331000, 3332000, 3332000, 3331000)))"
9413,98022.26905,4573882,101898.9139,34105391.58,0,14.597,7.793,0.20803569649205,0.351745852984994,4.761640468868e-4,4.995044186138e-4,0.036341812,0.058681353,0,0,0.013679735,0.033079122,0,0.00639809,16,101898.9139,4573882,34105391.58,1,0.2318840579710145,0.7635972818024991,334.69828357022357,44.88646468291749,6368.68211875,"list(list(c(10589000, 10590000, 10590000, 10589000, 10589000, 10588000, 10588000, 10585000, 10585000, 10587000, 10587000, 10589000, 10589000, 5399000, 5399000, 5398000, 5398000, 5397000, 5397000, 5398000, 5398000, 5401000, 5401000, 5402000, 5402000, 5399000)))"
9414,192578.5373,6323056,204346.7931,39570138.71,34,12.676,7.691000000000001,0.147513723186977,315.528937430332,0.0176243280363962,0.006457791372317801,0,0,0,0,0.082183666,0.05408776999999999,26.367261669999998,0.008690966,35,204346.7931,6323056,39570138.71,1,0.30434782608695654,0.7272823845932864,193.64208319450253,30.942770885108644,5838.479802857143,"list(list(c(7741000, 7742000, 7742000, 7743000, 7743000, 7744000, 7744000, 7745000, 7745000, 7746000, 7746000, 7744000, 7744000, 7740000, 7740000, 7739000, 7739000, 7738000, 7738000, 7739000, 7739000, 7740000, 7740000, 7741000, 7741000, 1388000, 1388000, 1386000, 1386000, 1385000, 1385000, 1384000, 1384000, 1383000, 1383000, 1382000, 1382000, 1381000, 1381000, 1383000, 1383000, 1385000, 1385000, 1387000, 1387000, 1388000, 1388000, 1390000, 1390000, 1388000)))"
9415,363143.5367,20318761,378770.9006,57003620.88,3,14.689,7.842,0.912503186402646,1.7115109371472101,0.0026371275798635,0.001417429718871,63.1848156,0,0,0,0.032081124,0.041055653,0,0.005364932,87,378770.9006,20318761,57003620.88,1,0.19419642857142858,0.6748016198633705,150.49630473117713,53.6439334907028,4353.688512643678,"list(list(c(10594000, 10595000, 10595000, 10596000, 10596000, 10597000, 10597000, 10594000, 10594000, 10593000, 10593000, 10589000, 10589000, 10588000, 10588000, 10587000, 10587000, 10585000, 10585000, 10584000, 10584000, 10587000, 10587000, 10594000, 10594000, 4124000, 4124000, 4122000, 4122000, 4121000, 4121000, 4117000, 4117000, 4116000, 4116000, 4117000, 4117000, 4118000, 4118000, 4120000, 4120000, 4121000, 4121000, 4122000, 4122000, 4125000, 4125000, 4126000, 4126000, 4124000)))"
9416,197968.48560000001,4520302,200489.7647,37663701.36,16,12.676,7.691,0.101479723501416,0.127172529576019,5.362541352715e-4,2.99437626254e-4,0,0,0,0,0.06931857,0.049863925,0,0.005671372,24,200489.7647,4520302,37663701.36,1,0.5106382978723404,0.9425416321313949,187.85847455284085,22.546298095386014,8353.740195833334,"list(list(c(7745000, 7746000, 7746000, 7744000, 7744000, 7742000, 7742000, 7741000, 7741000, 7740000, 7740000, 7741000, 7741000, 7743000, 7743000, 7745000, 7745000, 1134000, 1134000, 1131000, 1131000, 1130000, 1130000, 1129000, 1129000, 1130000, 1130000, 1133000, 1133000, 1134000, 1134000, 1135000, 1135000, 1134000)))"
9418,56300.03337,888322,61470.14652,46247661.43,2,11.948,5.546,0.0242167200853127,0.0377143192382942,1.175571258098e-4,9.89909677866178e-5,0,0,0,0,0.032888262,0.05279617100000001,0,0.004651906,6,61470.14652,888322,46247661.43,1,0.6666666666666666,0.6373775877665623,752.3597070807828,14.451275135825071,10245.02442,"list(list(c(7742000, 7743000, 7743000, 7742000, 7742000, 7741000, 7741000, 7742000, 7742000, 1648000, 1648000, 1646000, 1646000, 1645000, 1645000, 1649000, 1649000, 1648000)))"
9419,58550.51618,1197534,64962.18613,77541959.56,0,14.471,7.726,0.0417399850796246,0.132629434969417,1.452195971687e-4,1.481011773179e-4,0,0,0,0,0.056375295,0.057367891000000004,9.777536343,0.005153705,7,64962.18613,1197534,77541959.56,1,0.23333333333333334,0.6844479597839545,1193.6476307128244,18.43432420213719,9280.312304285715,"list(list(c(10590000, 10591000, 10591000, 10589000, 10589000, 10588000, 10588000, 10590000, 10590000, 3659000, 3659000, 3657000, 3657000, 3658000, 3658000, 3660000, 3660000, 3659000)))"
9420,54105.3196,786959,56808.89936,8388930.844,3,11.22,6.383,0.0398553532757618,0.11708164350361,2.633940702701e-4,4.052096613318e-4,1.132473035,2.88059365,0,0,0.021993639,0.133552066,0,0.002600088,12,56808.89936,786959,8388930.844,1,0.75,0.25645569461501666,147.66930777586535,13.852741539895238,4734.074946666667,"list(list(c(7745000, 7746000, 7746000, 7745000, 7745000, 7742000, 7742000, 7743000, 7743000, 7744000, 7744000, 7745000, 7745000, 3136000, 3136000, 3134000, 3134000, 3132000, 3132000, 3133000, 3133000, 3136000, 3136000, 3137000, 3137000, 3136000)))"
9421,129942.6063,3303480,136602.6385,77355906.42,0,14.555,7.770999999999999,0.0895883570475983,0.148991685903636,2.085714746205e-4,2.534396248283e-4,0,0,0,0,0.012326845,0.048131062,67.34326908,0.007032917,17,136602.6385,3303480,77355906.42,1,0.4358974358974359,0.972487369117994,566.2841308881453,24.183134647139337,8035.449323529412,"list(list(c(10592000, 10593000, 10593000, 10592000, 10592000, 10590000, 10590000, 10589000, 10589000, 10588000, 10588000, 10589000, 10589000, 10591000, 10591000, 10592000, 10592000, 3143000, 3143000, 3141000, 3141000, 3140000, 3140000, 3141000, 3141000, 3142000, 3142000, 3145000, 3145000, 3144000, 3144000, 3145000, 3145000, 3143000)))"
9422,50304.43634,1767912,56578.43152,12505744.97,5,11.305,5.839,0.121456917315229,0.178185540431715,5.520253536537e-4,3.202436587622999e-4,0,0,0,0,0.025141712999999996,0.067311043,0,0.001747425,12,56578.43152,1767912,12505744.97,1,0.8,0.1497228507555175,221.03378679876138,31.247101634039783,4714.869293333333,"list(list(c(7745000, 7746000, 7746000, 7744000, 7744000, 7742000, 7742000, 7743000, 7743000, 7745000, 7745000, 2984000, 2984000, 2981000, 2981000, 2982000, 2982000, 2984000, 2984000, 2985000, 2985000, 2984000)))"
9423,595385.66749,31716305,660175.4891199999,86668574.93,8,22.9871355842495,12.271290292610539,12.639802378100098,15.36128215470772,0.022449729905109003,0.0053319530091401005,0,0,1.899258085,5.258986009,0.10056470599999999,0.07667950700000001,40.723787019999996,0.013330769999999999,139,660175.4891199999,31716305,86668574.93,2,0.5129151291512916,0.9321923259754575,131.28111594316746,48.042233501091005,4749.463950503597,"list(list(c(10602000, 10603000, 10603000, 10602000, 10602000, 10604000, 10604000, 10605000, 10605000, 10606000, 10606000, 10604000, 10604000, 10603000, 10603000, 10602000, 10602000, 10597000, 10597000, 10596000, 10596000, 10595000, 10595000, 10594000, 10594000, 10592000, 10592000, 10591000, 10591000, 10594000, 10594000, 10595000, 10595000, 10596000, 10596000, 10599000, 10599000, 10600000, 10600000, 10602000, 10602000, 4512000, 4512000, 4510000, 4510000, 4508000, 4508000, 4507000, 4507000, 4505000, 
4505000, 4504000, 4504000, 4505000, 4505000, 4506000, 4506000, 4507000, 4507000, 4506000, 4506000, 4504000, 4504000, 4503000, 4503000, 4504000, 4504000, 4508000, 4508000, 4512000, 4512000, 4513000, 4513000, 4512000, 4512000, 4511000, 4511000, 4512000, 4512000, 4513000, 4513000, 4512000)))"
9423,595385.66749,31716305,660175.4891199999,86668574.93,8,22.9871355842495,12.271290292610539,12.639802378100098,15.36128215470772,0.022449729905109003,0.0053319530091401005,0,0,1.899258085,5.258986009,0.10056470599999999,0.07667950700000001,40.723787019999996,0.013330769999999999,139,660175.4891199999,31716305,86668574.93,2,0.5129151291512916,0.9321923259754575,131.28111594316746,48.042233501091005,4749.463950503597,"list(list(c(10613000, 10614000, 10614000, 10615000, 10615000, 10616000, 10616000, 10617000, 10617000, 10618000, 10618000, 10613000, 10613000, 10612000, 10612000, 10609000, 10609000, 10608000, 10608000, 10606000, 10606000, 10608000, 10608000, 10609000, 10609000, 10610000, 10610000, 10611000, 10611000, 10613000, 10613000, 4503000, 4503000, 4497000, 4497000, 4496000, 4496000, 4495000, 4495000, 4494000, 4494000, 4493000, 4493000, 4495000, 4495000, 4496000, 4496000, 4499000, 4499000, 4500000, 4500000, 
4504000, 4504000, 4503000, 4503000, 4502000, 4502000, 4501000, 4501000, 4504000, 4504000, 4503000)))"
9424,376918.6265,6628883,382342.354,31681101.45,50,11.948,5.546,0.127002332871576,0.197258539138983,6.642949827107e-4,6.101738122033e-4,0,0.37974308300000004,0,0,0.070459441,0.054006082,42.82344474999999,0.010606371,40,382342.354,6628883,31681101.45,1,0.5970149253731343,1.0386266298440938,82.86055970142402,17.337558684382635,9558.55885,"list(list(c(7745000, 7746000, 7746000, 7748000, 7748000, 7749000, 7749000, 7750000, 7750000, 7749000, 7749000, 7748000, 7748000, 7746000, 7746000, 7745000, 7745000, 7744000, 7744000, 7743000, 7743000, 7742000, 7742000, 7744000, 7744000, 7745000, 7745000, 1785000, 1785000, 1784000, 1784000, 1782000, 1782000, 1781000, 1781000, 1777000, 1777000, 1778000, 1778000, 1779000, 1779000, 1778000, 1778000, 1779000, 1779000, 1780000, 1780000, 1782000, 1782000, 1785000, 1785000, 1786000, 1786000, 1785000)))"
9425,197050.0434,3936752,205718.9034,82992597.95,2,14.823,7.913,0.807860490717645,0.9071897499269871,0.0030118616947576,0.0011514701830167,0,0,0,0,0.014740111,0.050955712,28.24915685,0.007239594,21,205718.9034,3936752,82992597.95,1,0.25609756097560976,0.8306624742511223,403.42718427109793,19.136559328946916,9796.138257142858,"list(list(c(10595000, 10596000, 10596000, 10597000, 10597000, 10596000, 10596000, 10594000, 10594000, 10593000, 10593000, 10591000, 10591000, 10592000, 10592000, 10593000, 10593000, 10594000, 10594000, 10595000, 10595000, 2739000, 2739000, 2738000, 2738000, 2737000, 2737000, 2733000, 2733000, 2735000, 2735000, 2736000, 2736000, 2737000, 2737000, 2738000, 2738000, 2739000, 2739000, 2740000, 2740000, 2739000)))"
9426,74473.96034,1882767,77330.9747,27020973.48,1,12.676,7.690999999999999,0.0751584231138625,0.104222850720126,4.2372569749849994e-4,2.0761436482959997e-4,23.23839593,30.41985978,0,0,0.068970015,0.057627949,0,0.00672661,12,77330.9747,1882767,27020973.48,1,0.2608695652173913,0.8807678543856353,349.4197969807821,24.346867568966513,6444.247891666667,"list(list(c(7745000, 7746000, 7746000, 7745000, 7745000, 7744000, 7744000, 7743000, 7743000, 7744000, 7744000, 7745000, 7745000, 1156000, 1156000, 1151000, 1151000, 1152000, 1152000, 1154000, 1154000, 1156000, 1156000, 1157000, 1157000, 1156000)))"
9427,85219.09079,1724836,89811.87995,48988830.36,0,13.7919482845501,7.36297121283738,0.22105883081586603,0.329813388891766,7.373746548102999e-4,5.105769655253e-4,1.86322133,3.911387187,0,0,0.014352516,0.050671483999999996,0,0.0044788680000000004,13,89811.87995,1724836,48988830.36,1,0.4642857142857143,0.9076904361459192,545.4604712346854,19.204987146023992,6908.6061500000005,"list(list(c(10597000, 10595000, 10595000, 10594000, 10594000, 10593000, 10593000, 10592000, 10592000, 10597000, 10597000, 4990000, 4990000, 4989000, 4989000, 4991000, 4991000, 4992000, 4992000, 4993000, 4993000, 4990000)))"
9428,107181.6613,2502234,109146.9971,40632298.46,2,11.948,5.546,0.0228205564119912,0.0336401402948904,1.0489198833850001e-4,9.70263636506404e-5,0,0,0,0,0.035447259,0.021261001,0,0.009783632,8,109146.9971,2502234,40632298.46,1,0.25806451612903225,0.8716095421179797,372.2713362674822,22.925358154448027,13643.3746375,"list(list(c(7746000, 7747000, 7747000, 7745000, 7745000, 7744000, 7744000, 7745000, 7745000, 7746000, 7746000, 1733000, 1733000, 1730000, 1730000, 1731000, 1731000, 1732000, 1732000, 1734000, 1734000, 1733000)))"
9429,166061.3573,5638403,173589.8284,53247410.47,2,14.823,7.913,0.19015935375462298,0.359465256565689,5.140076634985e-4,4.8282263439919994e-4,21.08405609,28.25429748,0,10.35230713,0.022272671,0.051237913,0,0.010753261,29,173589.8284,5638403,53247410.47,1,0.16111111111111112,0.7069080459697126,306.74268740736886,32.48118309678564,5985.856151724138,"list(list(c(10598000, 10599000, 10599000, 10601000, 10601000, 10598000, 10598000, 10597000, 10597000, 10596000, 10596000, 10595000, 10595000, 10596000, 10596000, 10598000, 10598000, 2656000, 2656000, 2655000, 2655000, 2651000, 2651000, 2650000, 2650000, 2651000, 2651000, 2653000, 2653000, 2656000, 2656000, 2657000, 2657000, 2656000)))"
9430,69251.72143,1616482,71617.87495,68536903.96,4,12.676,7.691000000000001,0.0658615825190719,0.0988498278696832,3.593683479015e-4,2.186309980564e-4,1.564056583,2.928245102,0,0,0.096708914000000007,0.052707051,0,0.007669214999999999,9,71617.87495,1616482,68536903.96,1,0.5294117647058824,1.1201766366474148,956.9804187550806,22.570929410130454,7957.54166111111,"list(list(c(7745000, 7747000, 7747000, 7746000, 7746000, 7744000, 7744000, 7745000, 7745000, 1214000, 1214000, 1212000, 1212000, 1211000, 1211000, 1215000, 1215000, 1214000)))"
9432,148395.3512,3864467,151610.447,34512803.31,46,12.676,7.691,0.100870078333322,0.172804603326576,6.074320587023e-4,3.986278001211e-4,0,0,0,0,0.094758529,0.047690923,45.11543048,0.013725457,19,151610.447,3864467,34512803.31,1,0.5588235294117647,1.075729185065235,227.64132678798848,25.489450604944132,7979.497210526315,"list(list(c(7746000, 7747000, 7747000, 7748000, 7748000, 7747000, 7747000, 7746000, 7746000, 7745000, 7745000, 7744000, 7744000, 7745000, 7745000, 7746000, 7746000, 1186000, 1186000, 1184000, 1184000, 1181000, 1181000, 1180000, 1180000, 1181000, 1181000, 1182000, 1182000, 1186000, 1186000, 1187000, 1187000, 1186000)))"
9433,93433.67156,2768865,94723.87374,37940027.06,2,14.076000000000002,7.515000000000001,0.0686624311154359,0.17517783332368997,1.864541489664e-4,2.196200483428e-4,0.177658163,0,0,0,0.07691087,0.055871268999999994,0,0.0039043999999999997,20,94723.87374,2768865,37940027.06,1,0.2597402597402597,0.8832970120931736,400.532891677747,29.230909702870015,4736.193687,"list(list(c(10603000, 10604000, 10604000, 10603000, 10603000, 10602000, 10602000, 10601000, 10601000, 10600000, 10600000, 10598000, 10598000, 10603000, 10603000, 3557000, 3557000, 3556000, 3556000, 3555000, 3555000, 3554000, 3554000, 3555000, 3555000, 3556000, 3556000, 3559000, 3559000, 3557000)))"
9434,65897.21449,913294,68741.46433,9783650.39,0,11.22,6.383,0.0778946002155959,0.14787954166207,4.53917578875e-4,4.111029772269e-4,0,9.457183213,0,0,0.025021712,0.111902629,0,0.001351942,12,68741.46433,913294,9783650.39,1,0.6,0.32726409878828333,142.32531246399768,13.285925880421232,5728.4553608333335,"list(list(c(7748000, 7749000, 7749000, 7748000, 7748000, 7746000, 7746000, 7745000, 7745000, 7746000, 7746000, 7748000, 7748000, 3225000, 3225000, 3224000, 3224000, 3222000, 3222000, 3225000, 3225000, 3226000, 3226000, 3227000, 3227000, 3225000)))"
